0	1
1	0.615458130498003
2	0.615700704257693
3	0.615943278017383
4	0.616185851777072
5	0.616428425536762
6	0.616670999296451
7	0.616913573056141
8	0.61715614681583
9	0.61739872057552
10	0.617641294335209
11	0.617883868094899
12	0.618126441854588
13	0.618369015614278
14	0.618611589373967
15	0.618854163133657
16	0.619096736893346
17	0.619339310653036
18	0.619581884412725
19	0.619824458172415
20	0.620067031932105
21	0.620309605691794
22	0.620552179451484
23	0.620794753211173
24	0.621037326970863
25	0.621279900730552
26	0.621522474490242
27	0.621765048249931
28	0.622007622009621
29	0.62225019576931
30	0.622492769529
31	0.622735343288689
32	0.622977917048379
33	0.623220490808068
34	0.623463064567758
35	0.623705638327447
36	0.623948212087137
37	0.624190785846827
38	0.624433359606516
39	0.624675933366206
40	0.624918507125895
41	0.625161080885585
42	0.625403654645274
43	0.625646228404964
44	0.625888802164653
45	0.626131375924343
46	0.626373949684032
47	0.626616523443722
48	0.626859097203411
49	0.627101670963101
50	0.62734424472279
51	0.62758681848248
52	0.627829392242169
53	0.628071966001859
54	0.628314539761548
55	0.628557113521238
56	0.628799687280928
57	0.629042261040617
58	0.629284834800307
59	0.629527408559996
60	0.629769982319686
61	0.630012556079375
62	0.630255129839065
63	0.630497703598754
64	0.630740277358444
65	0.630982851118133
66	0.631225424877823
67	0.631467998637512
68	0.631710572397202
69	0.631953146156891
70	0.632195719916581
71	0.63243829367627
72	0.63268086743596
73	0.63292344119565
74	0.633166014955339
75	0.633408588715029
76	0.633651162474718
77	0.633893736234408
78	0.634136309994097
79	0.634378883753787
80	0.634621457513476
81	0.634864031273166
82	0.635106605032855
83	0.635349178792545
84	0.635591752552234
85	0.635834326311924
86	0.636076900071613
87	0.636319473831303
88	0.636562047590992
89	0.636804621350682
90	0.637047195110372
91	0.637289768870061
92	0.637532342629751
93	0.63777491638944
94	0.63801749014913
95	0.638260063908819
96	0.638502637668509
97	0.638745211428198
98	0.638987785187888
99	0.639230358947577
100	0.639472932707267
101	0.639715506466956
102	0.639958080226646
103	0.640200653986336
104	0.640443227746025
105	0.640685801505715
106	0.640928375265404
107	0.641170949025094
108	0.641413522784783
109	0.641656096544473
110	0.641898670304162
111	0.642141244063852
112	0.642383817823541
113	0.642626391583231
114	0.64286896534292
115	0.64311153910261
116	0.643354112862299
117	0.643596686621989
118	0.643839260381678
119	0.644081834141368
120	0.644324407901057
121	0.644566981660747
122	0.644809555420436
123	0.645052129180126
124	0.645294702939816
125	0.645537276699505
126	0.645779850459195
127	0.646022424218884
128	0.646264997978574
129	0.646507571738263
130	0.646750145497953
131	0.646992719257642
132	0.647235293017332
133	0.647477866777021
134	0.647720440536711
135	0.6479630142964
136	0.64820558805609
137	0.648448161815779
138	0.648690735575469
139	0.648933309335159
140	0.649175883094848
141	0.649418456854538
142	0.649661030614227
143	0.649903604373917
144	0.650146178133606
145	0.650388751893296
146	0.650631325652985
147	0.650873899412675
148	0.651116473172364
149	0.651359046932054
150	0.651601620691743
151	0.651844194451433
152	0.652086768211122
153	0.652329341970812
154	0.652571915730501
155	0.652814489490191
156	0.653057063249881
157	0.65329963700957
158	0.65354221076926
159	0.653784784528949
160	0.654027358288639
161	0.654269932048328
162	0.654512505808018
163	0.654755079567707
164	0.654997653327397
165	0.655240227087086
166	0.655482800846776
167	0.655725374606465
168	0.655967948366155
169	0.656210522125844
170	0.656453095885534
171	0.656695669645223
172	0.656938243404913
173	0.657180817164603
174	0.657423390924292
175	0.657665964683982
176	0.657908538443671
177	0.658151112203361
178	0.65839368596305
179	0.65863625972274
180	0.658878833482429
181	0.659121407242119
182	0.659363981001808
183	0.659606554761498
184	0.659849128521187
185	0.660091702280877
186	0.660334276040566
187	0.660576849800256
188	0.660819423559945
189	0.661061997319635
190	0.661304571079324
191	0.661547144839014
192	0.661789718598704
193	0.662032292358393
194	0.662274866118083
195	0.662517439877772
196	0.662760013637462
197	0.663002587397151
198	0.663245161156841
199	0.66348773491653
200	0.66373030867622
201	0.663972882435909
202	0.664215456195599
203	0.664458029955288
204	0.664700603714978
205	0.664943177474667
206	0.665185751234357
207	0.665428324994046
208	0.665670898753736
209	0.665913472513426
210	0.666156046273115
211	0.666398620032805
212	0.666641193792494
213	0.666883767552184
214	0.667126341311873
215	0.667368915071563
216	0.667611488831252
217	0.667854062590942
218	0.668096636350631
219	0.668339210110321
220	0.66858178387001
221	0.6688243576297
222	0.669066931389389
223	0.669309505149079
224	0.669552078908769
225	0.669794652668458
226	0.670037226428148
227	0.670279800187837
228	0.670522373947527
229	0.670764947707216
230	0.671007521466906
231	0.671250095226595
232	0.671492668986285
233	0.671735242745974
234	0.671977816505664
235	0.672220390265353
236	0.672462964025043
237	0.672705537784732
238	0.672948111544422
239	0.673190685304112
240	0.673433259063801
241	0.673675832823491
242	0.67391840658318
243	0.67416098034287
244	0.674403554102559
245	0.674646127862249
246	0.674888701621938
247	0.675131275381628
248	0.675373849141317
249	0.675616422901007
250	0.675858996660696
251	0.676101570420386
252	0.676344144180075
253	0.676586717939765
254	0.676829291699454
255	0.677071865459144
256	0.677314439218833
257	0.677557012978523
258	0.677799586738213
259	0.678042160497902
260	0.678284734257592
261	0.678527308017281
262	0.678769881776971
263	0.67901245553666
264	0.67925502929635
265	0.679497603056039
266	0.679740176815729
267	0.679982750575418
268	0.680225324335108
269	0.680467898094797
270	0.680710471854487
271	0.680953045614176
272	0.681195619373866
273	0.681438193133555
274	0.681680766893245
275	0.681923340652935
276	0.682165914412624
277	0.682408488172314
278	0.682651061932003
279	0.682893635691693
280	0.683136209451382
281	0.683378783211072
282	0.683621356970761
283	0.683863930730451
284	0.68410650449014
285	0.68434907824983
286	0.684591652009519
287	0.684834225769209
288	0.685076799528898
289	0.685319373288588
290	0.685561947048277
291	0.685804520807967
292	0.686047094567657
293	0.686289668327346
294	0.686532242087036
295	0.686774815846725
296	0.687017389606415
297	0.687259963366104
298	0.687502537125794
299	0.687745110885483
